"","cik","entityName","sic","sic_division","quarter","year","qtr","t_index","x_latent","y","ind_Agriculture/Forestry/Fishing","ind_Construction","ind_Finance/Insurance/Real Estate","ind_Manufacturing","ind_Mining","ind_Retail Trade","ind_Services","ind_Transportation/Public Utilities","ind_Wholesale Trade"
"1","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2008Q1",2008,1,1,1.34992229720615,NA,0,0,0,1,0,0,0,0,0
"2","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2008Q2",2008,2,2,1.64343846357407,70100000,0,0,0,1,0,0,0,0,0
"3","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2008Q3",2008,3,3,3.50616655003686,NA,0,0,0,1,0,0,0,0,0
"4","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2008Q4",2008,4,4,2.79758294027165,68600000,0,0,0,1,0,0,0,0,0
"5","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2009Q1",2009,1,5,4.21394347798135,205600000,0,0,0,1,0,0,0,0,0
"6","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2009Q2",2009,2,6,5.56612312819753,113200000,0,0,0,1,0,0,0,0,0
"7","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2009Q3",2009,3,7,7.44455647606168,243900000,0,0,0,1,0,0,0,0,0
"8","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2009Q4",2009,4,8,6.64596780482827,251800000,0,0,0,1,0,0,0,0,0
"9","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2010Q1",2010,1,9,10.7035810539299,2.52e+08,0,0,0,1,0,0,0,0,0
"10","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2010Q2",2010,2,10,12.4789568502372,253200000,0,0,0,1,0,0,0,0,0
"11","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2010Q3",2010,3,11,10.9526475555472,272100000,0,0,0,1,0,0,0,0,0
"12","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2010Q4",2010,4,12,11.9805348435764,268600000,0,0,0,1,0,0,0,0,0
"13","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2011Q1",2011,1,13,12.3871343164892,304300000,0,0,0,1,0,0,0,0,0
"14","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2011Q2",2011,2,14,13.5188370256984,326500000,0,0,0,1,0,0,0,0,0
"15","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2011Q3",2011,3,15,14.6724557803944,324800000,0,0,0,1,0,0,0,0,0
"16","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2011Q4",2011,4,16,16.1358351225986,248100000,0,0,0,1,0,0,0,0,0
"17","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2012Q1",2012,1,17,16.7340655599897,2.96e+08,0,0,0,1,0,0,0,0,0
"18","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2012Q2",2012,2,18,19.0931462472572,484500000,0,0,0,1,0,0,0,0,0
"19","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2012Q3",2012,3,19,18.024708662583,138700000,0,0,0,1,0,0,0,0,0
"20","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2012Q4",2012,4,20,20.1163535623112,278300000,0,0,0,1,0,0,0,0,0
"21","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2013Q1",2013,1,21,20.6296945106862,290400000,0,0,0,1,0,0,0,0,0
"22","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2013Q2",2013,2,22,20.8708601313258,288400000,0,0,0,1,0,0,0,0,0
"23","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2013Q3",2013,3,23,24.3201687610026,137100000,0,0,0,1,0,0,0,0,0
"24","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2013Q4",2013,4,24,23.0162844547173,NA,0,0,0,1,0,0,0,0,0
"25","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2014Q1",2014,1,25,25.3978254229679,NA,0,0,0,1,0,0,0,0,0
"26","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2014Q2",2014,2,26,26.3722806965447,NA,0,0,0,1,0,0,0,0,0
"27","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2014Q3",2014,3,27,26.8160618866668,NA,0,0,0,1,0,0,0,0,0
"28","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2014Q4",2014,4,28,27.9829177533796,324600000,0,0,0,1,0,0,0,0,0
"29","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2015Q1",2015,1,29,29.6986896494202,2.9e+08,0,0,0,1,0,0,0,0,0
"30","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2015Q2",2015,2,30,31.0813478871508,318800000,0,0,0,1,0,0,0,0,0
"31","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2015Q3",2015,3,31,30.1767512118607,344500000,0,0,0,1,0,0,0,0,0
"32","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2015Q4",2015,4,32,31.4252275553889,363600000,0,0,0,1,0,0,0,0,0
"33","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2016Q1",2016,1,33,33.3638353348492,-473300000,0,0,0,1,0,0,0,0,0
"34","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2016Q2",2016,2,34,33.8972467731657,346800000,0,0,0,1,0,0,0,0,0
"35","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2016Q3",2016,3,35,35.3946773979523,3.94e+08,0,0,0,1,0,0,0,0,0
"36","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2016Q4",2016,4,36,35.2422023984949,299800000,0,0,0,1,0,0,0,0,0
"37","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2017Q1",2017,1,37,37.5703846668165,2.13e+09,0,0,0,1,0,0,0,0,0
"38","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2017Q2",2017,2,38,37.5161389292013,101900000,0,0,0,1,0,0,0,0,0
"39","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2017Q3",2017,3,39,38.4485484360758,468700000,0,0,0,1,0,0,0,0,0
"40","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2017Q4",2017,4,40,39.7946918045677,154600000,0,0,0,1,0,0,0,0,0
"41","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2018Q1",2018,1,41,42.5180351228661,416400000,0,0,0,1,0,0,0,0,0
"42","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2018Q2",2018,2,42,42.1760563517574,473900000,0,0,0,1,0,0,0,0,0
"43","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2018Q3",2018,3,43,43.1546655246594,452900000,0,0,0,1,0,0,0,0,0
"44","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2018Q4",2018,4,44,44.6497708065518,347500000,0,0,0,1,0,0,0,0,0
"45","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2019Q1",2019,1,45,47.3083713336617,421300000,0,0,0,1,0,0,0,0,0
"46","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2019Q2",2019,2,46,46.4910218137082,4.88e+08,0,0,0,1,0,0,0,0,0
"47","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2019Q3",2019,3,47,47.4644809882906,503200000,0,0,0,1,0,0,0,0,0
"48","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2019Q4",2019,4,48,46.4106575012762,475600000,0,0,0,1,0,0,0,0,0
"49","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2020Q1",2020,1,49,49.3078149944549,477800000,0,0,0,1,0,0,0,0,0
"50","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2020Q2",2020,2,50,49.8433060110238,446500000,0,0,0,1,0,0,0,0,0
"51","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2020Q3",2020,3,51,52.9270495780513,486800000,0,0,0,1,0,0,0,0,0
"52","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2020Q4",2020,4,52,52.0063962304441,4.82e+08,0,0,0,1,0,0,0,0,0
"53","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2021Q1",2021,1,53,53.6526907048149,473100000,0,0,0,1,0,0,0,0,0
"54","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2021Q2",2021,2,54,53.4380517474601,533600000,0,0,0,1,0,0,0,0,0
"55","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2021Q3",2021,3,55,54.4984862243538,NA,0,0,0,1,0,0,0,0,0
"56","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2021Q4",2021,4,56,55.5252034540828,560400000,0,0,0,1,0,0,0,0,0
"57","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2022Q1",2022,1,57,58.2380019718081,530500000,0,0,0,1,0,0,0,0,0
"58","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2022Q2",2022,2,58,56.3397498244242,582100000,0,0,0,1,0,0,0,0,0
"59","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2022Q3",2022,3,59,59.6049317739957,NA,0,0,0,1,0,0,0,0,0
"60","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2022Q4",2022,4,60,59.526467327736,572200000,0,0,0,1,0,0,0,0,0
"61","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2023Q1",2023,1,61,61.4054042218076,439800000,0,0,0,1,0,0,0,0,0
"62","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2023Q2",2023,2,62,59.41077007279,595600000,0,0,0,1,0,0,0,0,0
"63","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2023Q3",2023,3,63,63.7157375580295,NA,0,0,0,1,0,0,0,0,0
"64","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2023Q4",2023,4,64,63.9834088381586,609300000,0,0,0,1,0,0,0,0,0
"65","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2024Q1",2024,1,65,65.4698382627176,572400000,0,0,0,1,0,0,0,0,0
"66","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2024Q2",2024,2,66,65.7462556500866,696600000,0,0,0,1,0,0,0,0,0
"67","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2024Q3",2024,3,67,68.1661495229559,NA,0,0,0,1,0,0,0,0,0
"68","0000002969","AIR PRODUCTS AND CHEMICALS, INC.",2810,"Manufacturing","2024Q4",2024,4,68,68.0011999082099,617400000,0,0,0,1,0,0,0,0,0
"69","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2008Q1",2008,1,1,0.70352503624319,NA,1,0,0,0,0,0,0,0,0
"70","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2008Q2",2008,2,2,2.41581358184314,NA,1,0,0,0,0,0,0,0,0
"71","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2008Q3",2008,3,3,4.1412144201522,NA,1,0,0,0,0,0,0,0,0
"72","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2008Q4",2008,4,4,3.11232345579496,NA,1,0,0,0,0,0,0,0,0
"73","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2009Q1",2009,1,5,6.13196406834152,NA,1,0,0,0,0,0,0,0,0
"74","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2009Q2",2009,2,6,4.77599068559851,NA,1,0,0,0,0,0,0,0,0
"75","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2009Q3",2009,3,7,7.03402745094097,NA,1,0,0,0,0,0,0,0,0
"76","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2009Q4",2009,4,8,8.46579238039661,NA,1,0,0,0,0,0,0,0,0
"77","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2010Q1",2010,1,9,7.76283309205032,NA,1,0,0,0,0,0,0,0,0
"78","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2010Q2",2010,2,10,10.0118383723226,2288000,1,0,0,0,0,0,0,0,0
"79","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2010Q3",2010,3,11,11.4673881972353,NA,1,0,0,0,0,0,0,0,0
"80","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2010Q4",2010,4,12,11.6396985347135,-93000,1,0,0,0,0,0,0,0,0
"81","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2011Q1",2011,1,13,13.4184809603576,2712000,1,0,0,0,0,0,0,0,0
"82","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2011Q2",2011,2,14,13.8133441602329,5971000,1,0,0,0,0,0,0,0,0
"83","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2011Q3",2011,3,15,16.5335888360376,-1493000,1,0,0,0,0,0,0,0,0
"84","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2011Q4",2011,4,16,15.7210648312556,1933000,1,0,0,0,0,0,0,0,0
"85","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2012Q1",2012,1,17,16.3981385922939,7414000,1,0,0,0,0,0,0,0,0
"86","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2012Q2",2012,2,18,17.993098866169,9607000,1,0,0,0,0,0,0,0,0
"87","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2012Q3",2012,3,19,17.9300382224859,-465000,1,0,0,0,0,0,0,0,0
"88","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2012Q4",2012,4,20,19.1277672906832,1038000,1,0,0,0,0,0,0,0,0
"89","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2013Q1",2013,1,21,22.47092890315,2773000,1,0,0,0,0,0,0,0,0
"90","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2013Q2",2013,2,22,21.7886988768253,4079000,1,0,0,0,0,0,0,0,0
"91","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2013Q3",2013,3,23,23.5145816606412,11756000,1,0,0,0,0,0,0,0,0
"92","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2013Q4",2013,4,24,24.3634876180565,-704000,1,0,0,0,0,0,0,0,0
"93","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2014Q1",2014,1,25,24.6128973561596,4697000,1,0,0,0,0,0,0,0,0
"94","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2014Q2",2014,2,26,24.8929308043544,1031000,1,0,0,0,0,0,0,0,0
"95","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2014Q3",2014,3,27,26.4479178699507,4009000,1,0,0,0,0,0,0,0,0
"96","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2014Q4",2014,4,28,27.1957704660157,5206000,1,0,0,0,0,0,0,0,0
"97","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2015Q1",2015,1,29,29.9072860735235,4226000,1,0,0,0,0,0,0,0,0
"98","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2015Q2",2015,2,30,29.1109504808852,9176000,1,0,0,0,0,0,0,0,0
"99","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2015Q3",2015,3,31,30.9022979832497,-5425000,1,0,0,0,0,0,0,0,0
"100","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2015Q4",2015,4,32,31.4971035339961,-3019000,1,0,0,0,0,0,0,0,0
"101","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2016Q1",2016,1,33,32.9441140383692,8724000,1,0,0,0,0,0,0,0,0
"102","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2016Q2",2016,2,34,35.0608350642628,4670000,1,0,0,0,0,0,0,0,0
"103","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2016Q3",2016,3,35,35.6665776696751,-3416000,1,0,0,0,0,0,0,0,0
"104","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2016Q4",2016,4,36,36.888671244415,-1735000,1,0,0,0,0,0,0,0,0
"105","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2017Q1",2017,1,37,36.9935144619176,5833000,1,0,0,0,0,0,0,0,0
"106","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2017Q2",2017,2,38,37.0608284365655,5479000,1,0,0,0,0,0,0,0,0
"107","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2017Q3",2017,3,39,35.7966572472919,-19028000,1,0,0,0,0,0,0,0,0
"108","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2017Q4",2017,4,40,40.1295549256455,8746000,1,0,0,0,0,0,0,0,0
"109","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2018Q1",2018,1,41,42.415022172401,-5514000,1,0,0,0,0,0,0,0,0
"110","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2018Q2",2018,2,42,39.8007779617859,9100000,1,0,0,0,0,0,0,0,0
"111","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2018Q3",2018,3,43,40.4042326582277,718000,1,0,0,0,0,0,0,0,0
"112","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2018Q4",2018,4,44,44.2383603111292,-2467000,1,0,0,0,0,0,0,0,0
"113","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2019Q1",2019,1,45,43.4553489021785,7547000,1,0,0,0,0,0,0,0,0
"114","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2019Q2",2019,2,46,44.874407392214,16244000,1,0,0,0,0,0,0,0,0
"115","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2019Q3",2019,3,47,48.0333436798173,16509000,1,0,0,0,0,0,0,0,0
"116","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2019Q4",2019,4,48,48.8532127188133,791000,1,0,0,0,0,0,0,0,0
"117","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2020Q1",2020,1,49,50.5536663638831,3571000,1,0,0,0,0,0,0,0,0
"118","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2020Q2",2020,2,50,51.896057324374,2096000,1,0,0,0,0,0,0,0,0
"119","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2020Q3",2020,3,51,50.3452032586338,17204000,1,0,0,0,0,0,0,0,0
"120","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2020Q4",2020,4,52,50.5345901301891,3845000,1,0,0,0,0,0,0,0,0
"121","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2021Q1",2021,1,53,51.5193635597496,4867000,1,0,0,0,0,0,0,0,0
"122","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2021Q2",2021,2,54,54.7610812020482,27119000,1,0,0,0,0,0,0,0,0
"123","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2021Q3",2021,3,55,53.2239152642759,-972000,1,0,0,0,0,0,0,0,0
"124","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2021Q4",2021,4,56,56.3552834095284,10131000,1,0,0,0,0,0,0,0,0
"125","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2022Q1",2022,1,57,57.3808610413826,20702000,1,0,0,0,0,0,0,0,0
"126","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2022Q2",2022,2,58,57.8619724927359,2706000,1,0,0,0,0,0,0,0,0
"127","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2022Q3",2022,3,59,59.9926783384697,-21080000,1,0,0,0,0,0,0,0,0
"128","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2022Q4",2022,4,60,61.7753750565813,-3150000,1,0,0,0,0,0,0,0,0
"129","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2023Q1",2023,1,61,59.3395946974228,-7787000,1,0,0,0,0,0,0,0,0
"130","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2023Q2",2023,2,62,60.5851184295449,11832000,1,0,0,0,0,0,0,0,0
"131","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2023Q3",2023,3,63,62.4398903618806,NA,1,0,0,0,0,0,0,0,0
"132","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2023Q4",2023,4,64,64.897883849856,42945000,1,0,0,0,0,0,0,0,0
"133","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2024Q1",2024,1,65,62.3427464797354,-15804000,1,0,0,0,0,0,0,0,0
"134","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2024Q2",2024,2,66,66.7802584253491,-2044000,1,0,0,0,0,0,0,0,0
"135","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2024Q3",2024,3,67,67.4642026532635,NA,1,0,0,0,0,0,0,0,0
"136","0000003545","ALICO, INC.",100,"Agriculture/Forestry/Fishing","2024Q4",2024,4,68,68.8260125545039,-9167000,1,0,0,0,0,0,0,0,0
"137","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2008Q1",2008,1,1,1.84411764136235,NA,0,0,0,1,0,0,0,0,0
"138","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2008Q2",2008,2,2,2.00452734729448,NA,0,0,0,1,0,0,0,0,0
"139","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2008Q3",2008,3,3,3.18954013536743,NA,0,0,0,1,0,0,0,0,0
"140","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2008Q4",2008,4,4,2.37056992736452,NA,0,0,0,1,0,0,0,0,0
"141","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2009Q1",2009,1,5,5.93623247384472,-5678000,0,0,0,1,0,0,0,0,0
"142","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2009Q2",2009,2,6,6.06852765890817,18740000,0,0,0,1,0,0,0,0,0
"143","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2009Q3",2009,3,7,6.3809845674259,NA,0,0,0,1,0,0,0,0,0
"144","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2009Q4",2009,4,8,6.33429638632598,28010000,0,0,0,1,0,0,0,0,0
"145","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2010Q1",2010,1,9,9.43315981662483,27744000,0,0,0,1,0,0,0,0,0
"146","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2010Q2",2010,2,10,10.0057103693853,34736000,0,0,0,1,0,0,0,0,0
"147","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2010Q3",2010,3,11,11.010478797462,46804000,0,0,0,1,0,0,0,0,0
"148","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2010Q4",2010,4,12,14.0013212800983,60868000,0,0,0,1,0,0,0,0,0
"149","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2011Q1",2011,1,13,13.4222243998045,49960000,0,0,0,1,0,0,0,0,0
"150","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2011Q2",2011,2,14,15.2877718817844,51548000,0,0,0,1,0,0,0,0,0
"151","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2011Q3",2011,3,15,14.7552568951977,64209000,0,0,0,1,0,0,0,0,0
"152","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2011Q4",2011,4,16,16.2827553405271,57100000,0,0,0,1,0,0,0,0,0
"153","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2012Q1",2012,1,17,17.8564681114581,3.4e+07,0,0,0,1,0,0,0,0,0
"154","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2012Q2",2012,2,18,16.7287187073523,49300000,0,0,0,1,0,0,0,0,0
"155","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2012Q3",2012,3,19,19.6087283400019,61600000,0,0,0,1,0,0,0,0,0
"156","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2012Q4",2012,4,20,20.1480967461318,66500000,0,0,0,1,0,0,0,0,0
"157","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2013Q1",2013,1,21,21.0634410458569,61700000,0,0,0,1,0,0,0,0,0
"158","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2013Q2",2013,2,22,22.1120699384558,65700000,0,0,0,1,0,0,0,0,0
"159","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2013Q3",2013,3,23,23.7243938316352,84200000,0,0,0,1,0,0,0,0,0
"160","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2013Q4",2013,4,24,24.4876141383708,94500000,0,0,0,1,0,0,0,0,0
"161","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2014Q1",2014,1,25,23.391487057137,76900000,0,0,0,1,0,0,0,0,0
"162","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2014Q2",2014,2,26,26.0041247224876,111400000,0,0,0,1,0,0,0,0,0
"163","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2014Q3",2014,3,27,27.4948977020032,174900000,0,0,0,1,0,0,0,0,0
"164","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2014Q4",2014,4,28,29.4563161559848,195200000,0,0,0,1,0,0,0,0,0
"165","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2015Q1",2015,1,29,29.2750439307731,166500000,0,0,0,1,0,0,0,0,0
"166","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2015Q2",2015,2,30,29.6659833439248,207400000,0,0,0,1,0,0,0,0,0
"167","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2015Q3",2015,3,31,31.4960698576788,229200000,0,0,0,1,0,0,0,0,0
"168","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2015Q4",2015,4,32,33.4789413840938,355300000,0,0,0,1,0,0,0,0,0
"169","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2016Q1",2016,1,33,33.0281722928611,208100000,0,0,0,1,0,0,0,0,0
"170","0000004127","Skyworks Solutions, Inc.",3674,"Manufacturing","2016Q2",2016,2,34,34.3819867712106,1.85e+08,0,0,0,1,0,0,0,0,0
